Results from heasarc_batsegrb: CGRO/BATSE Gamma-Ray Burst Catalog
Coordinate system:  Equatorial
 trigger_num t90      fluence_1  fluence_2  fluence_3  fluence_4  
       05443 NaN 2.0567e-08 3.3080e-08 5.4578e-08 0.0000e+00 
       07888    6.208 3.9625e-07 1.1734e-07 4.9721e-08 0.0000e+00 
       03893   35.648 2.0110e-06 3.7423e-06 9.9005e-06 2.5602e-06 
       03057   34.880 2.4950e-05 2.3689e-05 1.2452e-04 6.0757e-04 
       01419  122.496 2.8122e-06 3.7068e-06 9.1337e-06 6.1300e-06 
       01435    1.216 0.0000e+00 9.1711e-09 7.2214e-08 1.2446e-07 
       07078    0.448 1.6618e-08 2.2663e-08 1.1490e-07 4.8884e-08 
       03472   15.936 4.1288e-07 4.8598e-07 9.8473e-07 8.7729e-07 
       01493 NaN NaN NaN NaN NaN 
       03338    0.108 7.1150e-09 1.5199e-08 4.2207e-08 0.0000e+00 
       02127 NaN NaN NaN NaN NaN 
       05507    6.720 1.3880e-07 1.5185e-07 2.4736e-07 0.0000e+00 
       03529 NaN NaN NaN NaN NaN 
       07319   49.664 9.5072e-07 1.1320e-06 2.8727e-06 5.7032e-06 
       06613   42.368 5.2149e-08 1.5205e-07 3.8665e-07 0.0000e+00 
       02472   41.696 1.2099e-07 2.4134e-07 8.1463e-07 5.5813e-07 
       02468 NaN NaN NaN NaN NaN 
       05654   71.360 3.5120e-06 6.6511e-06 2.6289e-05 3.5463e-05 
       01729 NaN NaN NaN NaN NaN 
       06268 NaN NaN NaN NaN NaN 
       04157   20.032 1.0731e-06 1.2512e-06 1.6450e-06 7.0114e-07 
       02795    0.232 6.8294e-09 7.9952e-09 1.3207e-07 6.6078e-07 
       06437    9.408 1.8610e-07 1.0030e-07 1.6949e-07 0.0000e+00 
       02691   26.752 5.5160e-08 1.0979e-07 9.4245e-07 1.0076e-05 
       00555    4.160 1.1592e-08 1.1859e-08 8.3777e-08 5.2441e-07 
       07000  105.088 3.6078e-07 5.9208e-07 1.0741e-06 0.0000e+00 
       07929   51.776 3.3266e-06 4.7605e-06 2.2758e-05 8.4162e-05 
       06610   71.936 9.3118e-07 1.0676e-06 2.3576e-06 0.0000e+00 
       05664    2.496 1.9168e-08 2.6057e-08 6.3872e-08 8.2312e-08 
       01308    0.215 3.5419e-09 1.9467e-08 7.1334e-08 0.0000e+00 
       02793    6.976 2.2898e-07 4.6354e-07 2.9322e-06 1.1669e-05 
       02111   29.056 5.5068e-07 1.2344e-06 2.1659e-06 6.1777e-07 
       02703   57.664 1.3908e-06 1.9401e-06 7.4278e-06 1.3048e-05 
       03886   12.480 2.0390e-07 2.2219e-07 5.9946e-07 9.0833e-07 
       01489 NaN 7.7396e-08 2.3625e-07 6.7394e-07 3.9953e-07 
       02126    0.401 1.5249e-08 2.4689e-08 1.6213e-07 1.8820e-07 
       06716 NaN 4.8885e-07 4.6460e-07 5.7634e-07 0.0000e+00 
       02289 NaN 6.6072e-07 0.0000e+00 9.5126e-07 0.0000e+00 
       03527   13.568 3.7072e-07 4.0837e-07 1.2840e-06 6.9935e-07 
       00473   31.104 2.7740e-07 3.3431e-07 4.4000e-07 2.2791e-08 
       03885 NaN NaN NaN NaN NaN 
       03360 NaN 8.9841e-07 1.8862e-06 1.0146e-05 8.9147e-05 
       02118 NaN NaN NaN NaN NaN 
       02060 NaN NaN NaN NaN NaN 
       01482 NaN 5.6019e-08 8.1006e-08 1.7954e-07 0.0000e+00 
       07645  431.616 7.3639e-07 8.0102e-07 1.9206e-06 0.0000e+00 
       01623   66.112 1.0699e-06 1.5485e-06 7.3989e-06 2.2821e-05 
       06445    1.536 1.9754e-08 7.0718e-09 4.0401e-08 5.8595e-07 
       01150   61.632 1.8059e-06 1.6432e-06 2.9442e-06 3.3152e-07 
       03900   86.720 5.6627e-07 7.1918e-07 1.2196e-06 0.0000e+00 
       00480    0.067 1.1837e-08 1.6031e-08 1.1450e-07 1.0105e-06 
       06321   22.592 6.9828e-07 7.1993e-07 1.8370e-06 1.3508e-06 
       05626   22.272 1.6843e-07 1.1471e-07 2.5689e-07 1.5981e-06 
       02504    0.128 0.0000e+00 3.0492e-08 1.3550e-07 2.5616e-07 
       02632    1.443 6.8192e-08 1.3259e-07 3.0307e-07 3.0409e-07 
       07998   10.240 5.5813e-07 6.5106e-07 6.8447e-07 0.0000e+00 
       07228   99.584 8.4277e-07 1.1049e-06 2.8038e-06 2.1717e-06 
       05622  106.048 1.9346e-06 8.6416e-07 1.2208e-06 0.0000e+00 
       03664   85.216 1.6007e-06 1.2610e-06 1.6167e-06 0.0000e+00 
       05632   49.408 3.6461e-07 4.0488e-07 2.4276e-06 1.8566e-05 
       07984   10.432 4.4591e-07 7.5774e-07 2.8375e-06 5.7341e-06 
       03509   14.944 2.3294e-07 7.8003e-07 1.9426e-06 3.6537e-07 
       02053   15.360 1.2703e-07 1.9637e-07 6.0056e-07 9.7520e-07 
       05592    0.475 8.1583e-09 9.9989e-09 9.4582e-08 0.0000e+00 
       01114    4.800 3.0775e-07 4.3681e-07 6.2914e-07 7.1338e-08 
       01365 NaN 2.4124e-07 9.1155e-07 2.2238e-06 0.0000e+00 
       00678   53.888 2.4411e-06 3.3157e-06 1.7347e-05 2.2764e-04 
       02541   89.376 5.8775e-07 6.5548e-07 1.0891e-06 3.3714e-06 
       05559   16.736 3.2290e-08 4.4164e-08 3.3523e-07 6.4790e-07 
       01533   99.776 1.1531e-06 2.5834e-06 7.1555e-06 3.5167e-07 
       02690    0.200 4.0243e-09 6.3689e-09 6.6678e-08 2.3385e-07 
       08009   14.336 1.5765e-07 2.5432e-07 7.8827e-07 4.0731e-07 
       00526    6.592 1.4714e-07 5.7313e-08 5.1129e-08 3.5090e-07 
       02391   13.920 1.0142e-07 2.1062e-07 5.4388e-07 3.2163e-06 
       02919   20.320 1.1028e-06 1.9245e-06 6.4355e-06 1.6083e-05 
       02597    0.256 2.5673e-09 7.7563e-09 5.0127e-08 4.6502e-08 
       01736    0.128 7.8031e-09 1.6982e-08 5.6317e-08 0.0000e+00 
       06144    0.690 NaN NaN NaN NaN 
       01102    0.187 8.7560e-09 2.0563e-08 7.2377e-08 2.0393e-07 
       07504  111.360 4.6197e-07 4.4018e-07 1.0820e-06 1.3200e-06 
       02377    0.496 2.4656e-08 4.1405e-08 3.6975e-07 2.1255e-06 
       07285  156.096 1.7877e-06 2.8396e-06 6.2254e-06 1.1983e-05 
       03662   68.896 8.5530e-07 1.3696e-06 5.1903e-06 2.5458e-05 
       06642  105.024 1.1592e-06 2.1849e-06 9.5820e-06 1.4681e-05 
       07484 NaN NaN NaN NaN NaN 
       03671   70.240 9.8330e-08 1.0094e-07 5.1046e-07 2.6747e-06 
       05635   31.296 1.9881e-07 1.6924e-07 6.5043e-07 1.0441e-06 
       05548  187.776 2.9417e-06 2.5214e-06 5.1054e-06 4.6820e-06 
       07323  107.840 9.1602e-07 1.0754e-06 2.0508e-06 4.0557e-06 
       05509 NaN 1.0962e-06 9.7901e-07 2.8442e-06 7.7718e-06 
       06504   47.488 8.4394e-07 1.3644e-06 3.5523e-06 1.0489e-06 
       02104 NaN NaN NaN NaN NaN 
       08056 NaN NaN NaN NaN NaN 
       05517   14.464 2.4439e-07 3.4326e-07 9.8885e-07 3.1940e-07 
       01568 NaN NaN NaN NaN NaN 
       07855 NaN 1.8645e-08 1.9789e-08 1.3905e-07 3.7261e-07 
       05567   12.736 2.5428e-06 2.9510e-06 1.2573e-05 2.6759e-05 
       06376    1.320 1.4907e-08 8.9898e-09 4.9878e-08 1.3600e-07 
       05867   13.184 2.3968e-07 3.1904e-07 1.1456e-06 8.6051e-07 
       01967   25.408 5.3312e-07 1.1457e-06 2.7126e-06 0.0000e+00 
       06292    7.872 2.3208e-08 1.7150e-08 1.9044e-07 1.5882e-06 
       03292  113.952 6.6941e-07 6.5820e-07 1.1642e-06 5.8302e-06 
       00249   28.544 6.4429e-06 1.2132e-05 4.2087e-05 8.9605e-05 
       06306  159.616 1.7741e-07 2.8808e-07 1.5695e-06 3.4152e-06 
       03237   46.240 8.6128e-07 7.9645e-07 1.8006e-06 1.2322e-06 
       03806   62.464 NaN NaN NaN NaN 
       06300   63.168 2.0773e-07 1.1947e-07 6.3921e-08 6.1935e-08 
       03280    3.392 2.1647e-08 2.3590e-08 8.4655e-08 1.9299e-08 
       08039   83.520 7.4167e-07 7.1345e-07 1.5472e-06 0.0000e+00 
       06529   37.184 1.0401e-07 1.7937e-07 6.1685e-07 0.0000e+00 
       07674   91.520 1.1091e-09 1.8557e-08 6.0888e-08 2.2983e-07 
       06950 NaN 1.5321e-07 1.6559e-07 4.5456e-07 1.4136e-06 
       07854   61.440 NaN NaN NaN NaN 
       07247  180.736 2.2430e-06 4.3080e-06 2.0801e-05 1.5577e-04 
       06273   48.640 4.8209e-07 6.9405e-07 1.5405e-06 2.4082e-06 
       07023 NaN NaN NaN NaN NaN 
       06343    0.612 6.6513e-09 2.8075e-09 2.9752e-08 3.7928e-09 
       00809    1.280 3.1359e-08 4.8678e-08 1.7601e-07 2.7345e-07 
       00834    1.088 2.0732e-08 3.2218e-09 5.2752e-08 0.0000e+00 
       06241    8.768 1.6980e-07 2.2824e-07 4.9291e-07 8.6075e-07 
       01683    3.904 4.9805e-07 8.4865e-07 2.9251e-06 5.1082e-06 
       02610   48.704 1.3817e-07 1.6606e-07 6.9813e-07 5.3002e-06 
       01717   14.656 4.8296e-07 7.4447e-07 2.2617e-06 1.3140e-06 
       03167    3.872 1.0446e-07 1.5271e-07 2.3788e-07 0.0000e+00 
       03259   48.448 7.7419e-07 1.1950e-06 4.3248e-06 7.6310e-06 
       06903  211.392 1.2336e-06 1.2173e-06 1.9522e-06 1.9037e-06 
       04251   13.344 2.5648e-07 1.9492e-07 8.0318e-08 0.0000e+00 
       06916    0.960 3.0444e-08 3.1603e-08 1.8261e-07 4.1680e-07 
       07925 NaN NaN NaN NaN NaN 
       03464 NaN 1.9569e-06 2.7425e-06 9.3926e-06 1.4719e-05 
       02047   41.088 2.7199e-07 3.1679e-07 7.6051e-07 1.0389e-06 
       06119   15.104 1.0749e-07 1.6893e-07 8.3538e-07 3.4154e-07 
       03765   72.576 4.2827e-06 6.2625e-06 1.9215e-05 1.9241e-05 
       01546   21.632 1.9212e-08 2.1677e-08 2.4596e-07 2.5174e-06 
       01730   31.040 2.4378e-07 3.3065e-07 8.6987e-07 5.3474e-07 
       01611   35.264 4.1028e-08 7.0163e-08 2.4612e-07 0.0000e+00 
       02571 NaN 2.2404e-06 3.0479e-06 1.2425e-05 6.9599e-05 
       02373   52.512 2.2638e-07 3.5503e-07 7.0433e-07 1.7494e-07 
       01540   55.424 2.9701e-07 5.4623e-07 1.2675e-06 0.0000e+00 
       02112  208.128 5.5670e-07 4.0747e-07 4.9690e-07 1.9027e-05 
       02994   48.576 2.1226e-06 3.1506e-06 1.9707e-05 8.2082e-05 
       01071 NaN 8.4277e-07 1.1036e-06 2.2782e-06 2.0497e-06 
       02530  194.880 3.9893e-06 5.0056e-06 9.9589e-06 6.3575e-07 
       06151   11.840 1.4386e-07 1.0714e-07 3.3203e-07 2.8629e-06 
       07497   32.448 1.5082e-06 1.2194e-06 2.6207e-06 1.9323e-06 
       07626    0.384 6.3198e-09 2.7233e-08 1.3106e-07 4.9525e-07 
       06168   58.880 4.5798e-06 5.3284e-06 2.4864e-05 1.3245e-04 
       02360    0.568 1.0358e-08 2.5414e-08 7.7862e-08 8.7108e-08 
       05667   33.216 5.2233e-07 5.4427e-07 1.1069e-06 2.6279e-06 
       07923   16.960 4.6547e-07 2.7771e-07 3.2054e-07 3.6099e-07 
       05711    2.240 6.5579e-07 9.5658e-07 4.3282e-06 1.9747e-05 
       07936   39.424 1.3020e-07 1.1490e-07 5.1959e-07 8.6828e-08 
       05521 NaN NaN NaN NaN NaN 
       06538   26.624 5.2982e-07 4.4205e-07 1.0260e-06 1.7154e-06 
       07599    6.336 1.0165e-08 3.6482e-08 2.1717e-07 1.3572e-06 
       06619   35.968 5.8365e-07 9.6239e-07 2.7506e-06 1.8584e-06 
       06698  100.928 7.2338e-08 1.0119e-07 9.4112e-07 6.1507e-06 
       00999    6.656 4.8808e-07 7.1297e-07 2.6165e-06 7.4995e-06 
       03212   83.424 1.0336e-06 1.5310e-06 3.7553e-06 4.0772e-06 
       06554   10.368 6.0597e-07 3.7524e-07 4.6282e-07 0.0000e+00 
       02202   17.024 2.2903e-07 2.1523e-07 1.0608e-07 1.4076e-07 
       05450  172.160 7.4193e-07 1.1073e-06 4.6254e-06 1.0200e-05 
       00469   15.424 4.3710e-07 6.2964e-07 2.6730e-06 6.9479e-06 
       02361 NaN NaN NaN NaN NaN 
       06938  104.256 5.2658e-07 4.2531e-07 5.7064e-07 1.4688e-06 
       03283   45.824 3.3225e-07 4.5495e-07 1.0779e-06 1.3835e-06 
       06631    7.168 6.3073e-08 1.3788e-07 2.8943e-07 4.9745e-07 
       06100   16.256 2.0360e-06 3.5492e-06 1.5624e-05 5.7286e-05 
       05539   77.824 2.8859e-07 4.5104e-07 8.3826e-07 0.0000e+00 
       07968   50.752 6.5735e-07 4.1805e-07 6.4270e-07 0.0000e+00 
       07665 NaN NaN NaN NaN NaN 
       07987    8.320 2.1065e-07 4.5328e-07 2.1698e-06 6.0122e-06 
       02380   81.984 3.7078e-07 6.5001e-07 2.9055e-06 2.0131e-06 
       07598   23.424 1.1766e-06 1.0699e-06 2.0450e-06 2.9889e-07 
       03742    0.448 2.7333e-09 6.0217e-09 1.0111e-07 7.0268e-07 
       03066    0.176 9.2319e-10 1.2579e-08 6.8299e-08 2.4145e-07 
       06581 NaN 6.2881e-06 6.0971e-06 1.6311e-05 2.0135e-05 
       07735 NaN 1.9176e-09 1.1631e-08 2.6127e-08 7.1809e-07 
       05495   26.272 4.5940e-07 4.9256e-07 1.3022e-06 1.1122e-06 
       02388 NaN NaN NaN NaN NaN 
       06156 NaN NaN NaN NaN NaN 
       05452 NaN 5.1539e-07 5.9666e-07 1.8476e-06 4.2634e-06 
       02851    2.368 2.3669e-08 5.7486e-08 2.2199e-07 0.0000e+00 
       06319   33.024 3.8266e-07 3.0821e-07 5.1760e-07 1.5206e-06 
       01993   30.464 9.4086e-07 8.0599e-07 7.0603e-07 2.5237e-08 
       06167   61.696 3.3645e-06 2.2962e-06 2.8936e-06 6.5920e-07 
       06516 NaN NaN NaN NaN NaN 
       06828 NaN NaN NaN NaN NaN 
       08047    0.892 1.9262e-08 2.9638e-08 2.3999e-07 8.5483e-07 
       03370   38.432 8.7021e-08 1.6291e-07 4.4630e-07 6.3461e-07 
       03647 NaN 4.4546e-07 6.3378e-07 1.2956e-06 0.0000e+00 
       07989   30.566 3.4408e-07 3.8899e-07 1.1578e-06 3.8774e-06 
       07592 NaN NaN NaN NaN NaN 
       03136   19.552 6.5672e-08 4.8181e-08 3.2245e-07 0.0000e+00 
       05983   13.312 1.1763e-07 1.6251e-07 4.5877e-07 2.5681e-06 
       05721   41.408 3.1640e-07 6.8960e-07 2.4734e-06 6.6277e-06 
       07147   22.464 6.3355e-07 7.7996e-07 1.2700e-06 5.4551e-07 
       06337   64.576 3.0408e-07 9.3521e-07 3.4289e-06 7.3207e-06 
       07529    7.424 3.9432e-07 4.7968e-07 1.3941e-06 9.8664e-07 
       06345   16.896 1.9319e-07 1.1244e-07 2.4569e-07 0.0000e+00 
       00936    1.438 4.9321e-08 6.7313e-08 2.9985e-07 1.0529e-06 
       05697    2.624 1.3545e-06 1.0934e-06 8.9373e-07 2.6850e-07 
       01719    1.047 2.1566e-08 2.8183e-08 4.0790e-07 1.4261e-06 
       07781   16.043 3.6537e-07 3.6081e-07 5.9831e-07 3.7094e-07 
       02519   90.240 9.2950e-07 1.3508e-06 2.6402e-06 1.2138e-06 
       01711    5.952 9.7072e-07 1.8543e-06 9.7157e-06 1.1382e-05 
       01118 NaN 3.5476e-07 4.1939e-07 1.5814e-06 1.4654e-06 
       05568    5.184 4.7789e-07 8.6454e-07 6.7137e-06 3.2446e-05 
       06260 NaN NaN NaN NaN NaN 
       05552 NaN NaN NaN NaN NaN 
       03909   18.304 6.6633e-07 4.6883e-07 7.9001e-07 8.1299e-07 
       06812 NaN NaN NaN NaN NaN 
       03815    6.784 5.5713e-07 3.2578e-07 3.8863e-07 1.0832e-07 
       02505   65.056 3.4567e-07 4.9748e-07 1.4256e-06 0.0000e+00 
       02117    0.640 0.0000e+00 1.3331e-08 1.0601e-07 4.5722e-07 
       01624  101.824 NaN NaN NaN NaN 
       05558 NaN NaN NaN NaN NaN 
       02476   31.680 2.4300e-06 2.6561e-06 3.7981e-06 5.2430e-07 
       01097    0.794 5.2164e-09 1.6448e-08 4.6415e-08 9.2896e-08 
       06178    0.960 4.5113e-09 1.4596e-08 1.1499e-07 6.4171e-07 
       02367   18.816 1.5547e-07 2.0218e-07 5.2910e-07 3.8011e-07 
       07764 NaN NaN NaN NaN NaN 
       03658   10.560 1.3731e-06 2.6158e-06 8.4441e-06 1.3087e-05 
       06573    0.289 1.1261e-08 1.4615e-08 6.3731e-08 1.0113e-07 
       08030   23.872 1.0346e-06 1.4433e-06 3.5997e-06 3.1834e-06 
       03807    5.696 5.3506e-08 9.3758e-08 4.3219e-07 5.2293e-07 
       03485  114.464 1.6673e-06 1.7810e-06 2.7391e-06 0.0000e+00 
       03867    0.939 1.9492e-08 4.2905e-08 2.8301e-07 1.2036e-06 
       05620    0.040 8.4550e-09 8.8016e-09 2.8554e-08 2.8841e-08 
       06334   36.800 3.4655e-08 1.3808e-07 5.4341e-07 1.3563e-07 
       02676 NaN NaN NaN NaN NaN 
       00171   24.768 4.3360e-07 4.4697e-07 7.8429e-07 1.7973e-07 
       07318   14.976 4.4238e-07 1.0175e-06 5.4862e-06 2.6271e-05 
       02427 NaN NaN NaN NaN NaN 
       07485   27.712 1.4810e-07 9.5631e-08 2.8317e-07 1.6247e-07 
       02143   22.272 2.7832e-07 5.2286e-07 1.8217e-06 1.6824e-06 
       00927   27.968 1.8968e-07 2.4130e-07 1.5584e-07 4.3749e-08 
       07283    0.767 5.6524e-09 2.6099e-08 1.8683e-07 4.3711e-07 
       07367    0.890 4.5805e-08 5.7082e-08 9.7379e-08 4.2846e-08 
       06082    6.208 5.1034e-07 4.6984e-07 3.6160e-07 6.5621e-07 
       06370   40.576 1.7141e-08 2.3814e-08 5.2573e-08 8.5656e-08 
       00143   50.816 5.7236e-06 7.5901e-06 4.5620e-05 2.3324e-04 
       00658   20.672 3.7951e-07 5.6758e-07 9.7650e-07 1.0797e-06 
       03595 NaN NaN NaN NaN NaN 
       05571    8.064 6.3838e-08 9.8081e-08 3.2441e-07 4.4364e-07 
       02843   11.136 1.2257e-07 1.9941e-07 1.0635e-06 2.3303e-06 
       06344   67.776 1.3995e-06 1.2522e-06 2.7626e-06 3.4260e-06 
       08057 NaN NaN NaN NaN NaN 
       05471    1.758 5.0828e-08 5.4876e-08 7.5339e-07 1.0969e-05 
       02773 NaN NaN NaN NaN NaN 
       01628   36.608 9.4712e-07 1.0770e-06 2.3789e-06 1.6693e-06 
       07293   47.872 8.3172e-07 1.8835e-06 6.3503e-06 1.0516e-06 
       03857 NaN NaN NaN NaN NaN 
       02364 NaN NaN NaN NaN NaN 
       02043    0.512 7.0632e-09 1.4572e-08 3.2410e-08 4.6685e-08 
       06665   18.560 5.0588e-06 6.6495e-06 2.5560e-05 4.5303e-05 
       02621 NaN NaN NaN NaN NaN 
       07952    0.579 1.1344e-08 1.6842e-08 9.5000e-08 0.0000e+00 
       07811 NaN 1.6094e-09 1.1423e-08 2.2530e-08 0.0000e+00 
       03337 NaN 2.6920e-07 2.8933e-07 5.6254e-07 8.7002e-07 
       03814    3.234 1.6051e-07 1.1649e-07 2.0541e-07 2.7347e-07 
       03764 NaN NaN NaN NaN NaN 
       03901   43.520 3.2816e-07 3.5542e-07 6.3586e-07 1.3254e-07 
       00836    0.320 1.5944e-09 8.5562e-09 2.9020e-08 4.6737e-08 
       06140 NaN NaN NaN NaN NaN 
       06279   32.512 1.6101e-06 8.9549e-07 1.0175e-06 3.6124e-06 
       03334 NaN NaN NaN NaN NaN 
       02916   10.144 1.8292e-07 2.7925e-07 6.5158e-07 1.9623e-06 
       02728    2.029 9.2977e-08 1.2155e-07 1.0019e-06 7.7544e-06 
       06385    0.896 5.2503e-09 2.5195e-08 1.2927e-07 6.9009e-08 
       05590   43.904 9.4825e-07 8.0463e-07 1.1575e-06 0.0000e+00 
       02438   18.400 5.5571e-07 7.0678e-07 1.0169e-06 0.0000e+00 
       02343 NaN NaN NaN NaN NaN 
       05560    0.490 0.0000e+00 9.8530e-09 7.2663e-08 1.5369e-07 
       02699 NaN NaN NaN NaN NaN 
       06400   14.080 2.6703e-07 2.6587e-07 7.4721e-07 2.4183e-06 
       07858   79.040 9.9136e-07 1.1205e-06 1.9934e-06 3.9064e-07 
       07688  154.432 3.2782e-06 6.3860e-06 2.5831e-05 5.6545e-05 
       00878    0.384 2.5293e-09 7.5625e-09 9.5374e-08 3.8885e-07 
       07887 NaN NaN NaN NaN NaN 
       00711    2.432 1.9762e-07 8.8680e-08 0.0000e+00 0.0000e+00 
       02382    1.920 7.0833e-08 5.3604e-08 2.8549e-08 1.5324e-06 
       01617 NaN NaN NaN NaN NaN 
       05446 NaN 1.1795e-06 1.6190e-06 3.5793e-06 0.0000e+00 
       01545 NaN NaN NaN NaN NaN 
       02861    1.599 7.4354e-08 1.0867e-07 2.8953e-07 1.2957e-06 
       08019   51.200 6.7129e-07 9.4233e-07 1.5541e-06 3.4669e-07 
       06427    2.944 1.0978e-08 1.7997e-08 7.9318e-08 6.3262e-07 
       05467    2.970 4.0892e-08 7.0001e-08 5.5039e-07 1.7120e-06 
       05723   39.936 4.0085e-07 4.0699e-07 5.2552e-07 9.9117e-07 
       02156  154.432 4.3511e-06 1.3887e-05 5.9562e-05 9.2034e-05 
       02335 NaN NaN NaN NaN NaN 
       02706   21.760 4.8077e-07 8.5958e-07 2.7548e-06 2.2564e-06 
       05710 NaN NaN NaN NaN NaN 
       07541 NaN NaN NaN NaN NaN 
       02589   55.968 2.2379e-07 1.8427e-07 3.1342e-07 9.5934e-07 
       02961   88.640 3.6719e-07 5.2989e-07 2.4983e-06 8.3422e-06 
       03174   20.128 3.8936e-07 5.7916e-07 8.1413e-07 5.9634e-06 
       02696   45.568 1.4865e-06 1.9289e-06 3.7026e-06 4.5950e-07 
       02315   19.328 7.2815e-07 1.1162e-06 3.5077e-06 1.4940e-06 
       07111 NaN 1.5664e-06 1.3778e-06 1.5873e-06 0.0000e+00 
       06479 NaN 6.3922e-07 7.6568e-07 2.9981e-06 5.5587e-06 
       01989  272.448 2.8689e-06 4.1073e-06 9.9394e-06 5.6057e-05 
       06142 NaN NaN NaN NaN NaN 
       05644   16.064 5.3686e-07 9.2222e-07 3.0843e-06 7.6684e-06 
       05417   16.064 8.0854e-07 1.0452e-06 3.3306e-06 5.4061e-06 
       05573    7.808 4.7130e-08 4.6967e-08 1.4970e-07 1.3037e-06 
       01580   38.848 2.0750e-07 4.1081e-07 1.4045e-06 2.7380e-06 
       06212 NaN 2.4043e-07 2.8725e-07 4.5638e-07 1.2499e-07 
       06152   34.240 2.9598e-07 3.6096e-07 1.1148e-06 1.1505e-06 
       05469    1.504 1.5083e-08 5.8592e-08 3.1911e-07 3.0621e-07 
       06280   72.384 1.7218e-06 1.9532e-06 5.2349e-06 3.4929e-06 
       07343   63.360 1.0859e-05 1.4800e-05 8.7229e-05 3.7433e-04 
       07219   53.952 1.0747e-06 1.6897e-06 5.3190e-06 3.0258e-06 
       06640 NaN 2.1464e-08 3.9352e-08 2.4913e-07 1.6489e-06 
       03585 NaN NaN NaN NaN NaN 
       07561 NaN NaN NaN NaN NaN 
       05416   23.232 4.8920e-07 5.5307e-07 1.4403e-06 9.3820e-07 
       07903   24.256 1.6898e-07 1.6791e-07 4.6964e-07 1.7653e-06 
       02487    0.336 1.1125e-08 1.0229e-08 1.1230e-07 4.5648e-07 
       03594   67.296 NaN NaN NaN NaN 
       03897 NaN NaN NaN NaN NaN 
       02295 NaN NaN NaN NaN NaN 
       05551   60.384 1.4663e-06 1.1738e-06 2.8151e-06 0.0000e+00 
       07705   15.744 1.1445e-07 9.6364e-08 2.6050e-07 7.6467e-07 
       03131   48.352 1.6131e-06 1.5986e-06 1.0333e-06 2.1103e-06 
       01469 NaN 2.0772e-07 3.3376e-07 8.6293e-07 3.0510e-08 
       03016   10.304 4.0402e-09 0.0000e+00 3.6498e-07 1.1018e-06 
       06266   37.568 1.5339e-06 2.3249e-06 1.0536e-05 1.5730e-05 
       01244   57.280 1.1405e-06 7.2667e-07 9.6071e-07 2.9593e-07 
       07940 NaN NaN NaN NaN NaN 
       07250  106.560 3.2548e-06 3.7907e-06 6.8674e-06 3.4911e-06 
       07800    0.124 1.0674e-08 7.6424e-09 2.9886e-08 7.9844e-08 
       03489   33.056 2.4201e-06 4.0428e-06 1.7017e-05 2.5794e-05 
       03041 NaN NaN NaN NaN NaN 
       06240 NaN 1.6538e-06 2.0531e-06 7.0371e-06 1.1110e-05 
       03440 NaN 6.0259e-07 1.7068e-06 2.2007e-06 4.9815e-06 
       05496    0.056 NaN NaN NaN NaN 
       00235   26.432 1.5130e-07 2.1635e-07 9.7628e-07 1.6195e-06 
       05500    0.136 1.4595e-08 1.7894e-08 1.5707e-07 1.9535e-07 
       07822   26.304 1.4850e-06 1.5934e-06 3.1292e-06 2.8800e-06 
       07142    0.969 3.8486e-08 9.4132e-08 9.2009e-07 1.6120e-06 
       03155    4.928 2.4165e-07 2.6085e-07 9.3309e-07 4.1605e-06 
       06618 NaN NaN NaN NaN NaN 
       02095    0.216 2.0451e-09 1.1714e-09 2.7089e-08 1.6519e-06 
       01613 NaN NaN NaN NaN NaN 
       02528   61.920 2.7317e-07 1.9847e-07 3.1555e-07 0.0000e+00 
       06886 NaN 3.3115e-07 5.2204e-07 2.6846e-06 1.9991e-06 
       00148  454.016 6.3097e-07 6.4312e-07 8.1738e-07 7.0846e-09 
       07942   34.048 3.3659e-07 1.9379e-07 3.4478e-07 1.1060e-07 
       00840   76.544 6.2531e-08 1.5791e-07 9.0918e-07 3.0573e-06 
       07655 NaN NaN NaN NaN NaN 
       05712 NaN NaN NaN NaN NaN 
       03924   10.464 2.7775e-07 1.4026e-07 2.3366e-07 1.2477e-06 
       07642  103.808 1.1230e-06 8.7131e-07 1.5413e-06 3.5617e-08 
       02689 NaN NaN NaN NaN NaN 
       06215    0.640 7.0427e-09 1.3882e-08 1.1164e-07 1.1882e-06 
       03218    0.096 2.0976e-09 4.2419e-09 5.2264e-08 3.4477e-07 
       03303 NaN 1.0401e-06 1.1882e-06 2.8297e-06 8.1660e-07 
       06677 NaN NaN NaN NaN NaN 
       06336    6.528 1.2368e-06 1.4283e-06 7.0215e-06 4.8072e-05 
       06978 NaN NaN NaN NaN NaN 
       01999 NaN NaN NaN NaN NaN 
       02732   24.864 NaN NaN NaN NaN 
       06786    1.041 1.1169e-08 1.7169e-08 7.6382e-08 0.0000e+00 
       00676   77.824 1.7075e-06 2.3900e-06 1.2682e-05 2.5087e-05 
       02551   63.392 0.0000e+00 1.2198e-07 5.5028e-07 2.6517e-07 
       06378 NaN NaN NaN NaN NaN 
       05619    0.167 7.2217e-09 1.6066e-08 9.3409e-08 1.2853e-07 
       01578   20.544 8.6130e-07 1.8918e-06 5.6783e-06 4.1525e-06 
       03113    0.976 3.0128e-08 8.0404e-08 5.0932e-07 3.4809e-06 
       06388   20.864 2.2418e-07 3.5717e-07 9.6626e-07 7.0663e-07 
       02475 NaN NaN NaN NaN NaN 
